StoreID,Latitude,Longitude,Franchisee
3347,40.8357,-73.9209,"Cookston, Robert L. III"
2215,41.643363,-83.48751,"Edler, Brian L."
5315,34.2062,-92.0072,"Barcomb, Calvin E"
7017,45.781526,-111.186973,"Erwin, Allan F."
6207,39.770876,-105.109647,"Hamill, R. Brent"
4816,39.946098,-75.239439,"Coskun, Murat"
3345,41.272849,-73.781509,"Bhuyan, Mili A."
2214,40.801719,-81.934737,"Gfell, Stephen L."
5313,30.290152,-87.584543,"May, Roy Jeffrey"
7016,46.910897,-114.03589,"Erwin, Allan F."
6206,39.6822,-105.024,"Hamill, R. Brent"
4815,40.044158,-75.087242,"Coskun, Murat"
3342,41.456712,-74.055959,"Cookston, Robert L. III"
2213,40.0814,-82.4278,"Edler, Brian L."
5312,35.207247,-90.204636,"Landthrip, William Mack Jr."
7015,45.811892,-108.416246,"Hightower, Rhett D. H."
6205,39.746091,-105.20741,"Haydon, James B."
4814,39.919866,-75.265676,"Coskun, Murat"
3340,40.866502,-73.861927,"Cookston, Robert L. III"
2210,40.024756,-81.591243,"Burkett, Lisa M."
5311,35.217454,-94.272243,"Landthrip, William Mack Jr."
7014,47.720249,-104.155881,"Erwin, Allan F."
6204,39.7408,-105.076983,"Hamill, R. Brent"
4813,39.9422,-75.1543,"Coskun, Murat"
3339,40.8986,-73.8549,"Cookston, Robert L. III"
2209,39.9428,-81.9805,"Burkett, Lisa M."
5310,35.338357,-94.392969,"Landthrip, William Mack Jr."
7012,45.676176,-108.772113,"Hightower, Rhett D. H."
6203,39.645355,-104.987521,"Rea, Michael S."
4812,39.9617,-75.1733,"Coskun, Murat"
5768,31.1601,-81.3879,"Newton, Michael R."
9226,33.02348,-96.44023,"Li, Heng"
8097,37.743444,-77.136372,"Palmeri, Christina S."
6637,29.721,-95.4184,"Cunningham, Michael A."
4389,38.87945,-77.39974,"Carraway, Mary Lynne"
3885,28.068506,-82.73966,"Jandrew, Brian K."
2823,41.138856,-88.835385,"Ratterman, Mark B."
1620,39.39208,-94.58369,"Poulsen, Jamie S."
5767,33.68017,-84.22901,"Liezert, Brian"
9225,32.8992,-97.324707,"Mayhall, Dennis L."
8096,36.5815,-79.3421,"Cobbs, Kenneth L. II"
6636,29.937157,-95.680695,"Cunningham, Michael A."
4387,38.770806,-77.140806,"Carraway, Mary Lynne"
3884,26.5798,-81.991,"Drury, Nancy"
2822,40.1549,-89.3623,"Ratterman, Mark B."
1619,38.917042,-92.336592,"Ratterman, Mark B."
5766,32.388433,-83.35769,"Liezert, Brian"
9224,32.30738,-95.48051,"Mekonnen, Mac A."
8095,36.809653,-76.746885,"Rea, Michael S."
6635,29.689166,-95.597112,"Cunningham, Michael A."
4386,38.4594,-78.012535,"Kearney, Andrew"
3883,26.604212,-81.648615,"Farace, Alvaro C."
2821,41.652928,-88.57033,"Ratterman, Mark B."
1618,38.7626,-90.5291,"Ratterman, Mark B."
5765,32.5392,-82.9061,"Liezert, Brian"
9223,31.430885,-100.41035,"Funderburg, Dain F."
8094,37.812677,-77.663881,"Palmeri, Christina S."
6634,29.6632,-95.5283,"Cunningham, Michael A."
4385,38.839483,-77.434083,"Carraway, Mary Lynne"
3882,30.388758,-86.426251,"Pichardo, Franklin L."
2820,40.728147,-89.574338,"Ratterman, Mark B."
1616,38.75709,-90.4308,"Ratterman, Mark B."
5764,34.77,-84.9699,"Shoemaker, Justin S."
9222,32.377851,-99.744669,"Gerety, Cassie"
8093,37.279726,-79.862953,"Shaw, Kevin E."
6633,29.7089,-95.5211,"Cunningham, Michael A."
4384,38.781807,-77.517441,"Carraway, Mary Lynne"
3881,28.756056,-81.345092,"Blalock, William D. III"
2819,41.337938,-89.121491,"Ratterman, Mark B."
1615,38.2181,-91.165,"Naugle, Leonard J."
5763,33.480291,-81.97447,"Eckburg, John W."
9221,32.844698,-96.950461,"Bailey, Brian K."
8092,37.510017,-77.190856,"Cobbs, Kenneth L. II"
6632,30.706949,-95.546331,"Brown, Randy L. Sr."
4383,38.99795,-77.406934,"Carraway, Mary Lynne"
3880,26.5915,-80.1148,"Moghadam, Jahanfar N."
2818,38.81772,-90.34351,"Ratterman, Mark B."
1613,38.224235,-90.571592,"Muser, David C."
5762,33.513097,-82.052531,"Eckburg, John W."
9216,33.606838,-112.065514,"Meredith, Gary Michael"
8088,37.401759,-79.182846,"Cobbs, Kenneth L. II"
6631,30.622734,-96.309435,"Cunningham, Michael A."
4382,38.921675,-77.415841,"Carraway, Mary Lynne"
3879,26.8087,-80.1048,"Jandrew, Brian K."
2817,40.6129,-89.4593,"Ratterman, Mark B."
1612,37.848953,-90.515617,"Wampler, Stephen E."
5761,33.3772,-82.0764,"Hayman, Kerri-Lea"
9214,33.618375,-111.925093,"Meredith, Gary Michael"
8087,36.851879,-76.289347,"Cobbs, Kenneth L. II"
6630,30.618963,-96.345799,"Cunningham, Michael A."
4381,39.115632,-77.540835,"Carraway, Mary Lynne"
3878,30.194498,-81.83046,"Sheikh, Ahsan M."
2815,41.952153,-87.747961,"Al-Farah, Ayed T."
1611,38.798473,-90.705966,"Ratterman, Mark B."
5760,34.5771,-83.330224,"Podsen, Joseph M."
9213,33.779983,-111.924854,"Meredith, Gary Michael"
8085,37.414436,-79.141907,"Cobbs, Kenneth L. II"
6629,30.67134,-96.34069,"Cunningham, Michael A."
4380,38.7631,-77.4589,"Carraway, Mary Lynne"
3877,27.31507,-80.4023,"Traenkner, Richard C."
2814,41.356458,-88.839315,"Ratterman, Mark B."
1610,39.172,-94.55,"Poulsen, Jamie S."
5759,33.602816,-83.867026,"Orcutt, Michael L."
9212,33.320316,-111.789282,"Ferdows, Farnad"
8083,37.334822,-79.523386,"Cobbs, Kenneth L. II"
6628,30.208431,-97.817469,"Salido, Fernando"
4379,38.7038,-77.20845,"Carraway, Mary Lynne"
3876,28.333589,-81.501237,"Traenkner, Richard C."
2812,40.513166,-88.945805,"Ratterman, Mark B."
1608,38.679845,-90.506493,"Ratterman, Mark B."
5758,33.7224,-84.5095,"Podsen, Joseph M."
9211,33.247715,-111.787785,"Ferdows, Farnad"
8082,38.844467,-77.6394,"Carraway, Mary Lynne"
6627,29.9313,-95.408,"Cunningham, Michael A."
4378,38.729102,-77.792983,"Carraway, Mary Lynne"
3875,27.04638,-82.253874,"Jandrew, Brian K."
2810,40.6934,-89.6231,"Ratterman, Mark B."
1607,38.610057,-90.240532,"Ratterman, Mark B."
5757,33.75444,-84.497014,"Podsen, Joseph M."
9210,34.71841,-112.002672,"Ferdows, Farnad"
8081,30.086966,-97.821569,"Buckner, Rory L."
6626,31.058604,-97.373201,"Cunningham, Michael A."
4377,38.809733,-77.254339,"Carraway, Mary Lynne"
3874,30.1036,-83.5812,"Walker, Michael W."
2809,40.060265,-88.252341,"Ratterman, Mark B."
1606,39.113964,-93.213325,"Poulsen, Jamie S."
5756,33.921794,-84.16974,"Fox, Gregory B."
9208,33.438935,-112.424636,"McManus, Phillip"
8080,32.710034,-102.645384,"Gerety, Cassie"
6625,31.095286,-97.689237,"Cunningham, Michael A."
4376,36.686021,-78.897343,"Cobbs, Kenneth L. II"
3873,30.376485,-86.350951,"Orsted, Russell K. Sr."
2808,41.8587,-88.1158,"Lindeman, Kenneth R."
1605,38.6405,-90.1942,"Ratterman, Mark B."
5755,33.969436,-84.207263,"Fox, Gregory B."
9206,32.483991,-110.920532,"Hishmeh, Tareq M."
8079,32.334158,-102.552103,"Gerety, Cassie"
6624,31.089748,-97.728427,"Cunningham, Michael A."
4374,38.108837,-78.995823,"Miller, Rebecca Lynn"
3872,28.182498,-81.824286,"Fischler, Jarred S."
2807,41.796457,-88.105341,"Ambre, Timothy J."
1604,38.9261,-94.359667,"Carlson, J. Bradley"
5754,33.795,-83.7446,"Fox, Gregory B."
9205,33.389571,-112.590269,"McManus, Phillip"
8078,33.009872,-96.610689,"Hamill, R. Brent"
6623,31.09951,-97.75076,"Cunningham, Michael A."
4373,38.740389,-77.21268,"Angulo, Hayden"
3871,25.848892,-80.120457,"Sherrick, Keith W."
2805,39.8466,-88.9304,"Ratterman, Mark B."
1603,38.556242,-90.310159,"Ratterman, Mark B."
5753,33.941957,-83.330547,"Fox, Gregory B."
9204,32.425795,-111.046245,"Hishmeh, Tareq M."
8077,26.286154,-98.311928,"Benevente, Thomas R."
6622,31.120868,-97.880036,"Cunningham, Michael A."
4372,38.237929,-78.367769,"Miller, Rebecca Lynn"
3870,28.565149,-81.741378,"Sherrick, Keith W."
2804,39.873506,-88.955489,"Ratterman, Mark B."
1602,38.672554,-90.446357,"Ratterman, Mark B."
5752,34.332491,-83.807314,"Fox, Gregory B."
9203,35.02595,-114.5974,"Ferdows, Farnad"
8076,31.119584,-97.420813,"Cunningham, Michael A."
6621,29.495135,-95.438852,"Cunningham, Michael A."
4371,38.872121,-77.260864,"Carraway, Mary Lynne"
3869,26.477743,-81.833193,"Jandrew, Brian K."
2803,39.840094,-88.973498,"Ratterman, Mark B."
1601,36.638083,-93.283634,"Hurteau/Prather, Art/Marty"
5751,33.927238,-83.997327,"Fox, Gregory B."
9202,33.2852,-111.6854,"Ferdows, Farnad"
8075,31.95478,-95.265633,"Mekonnen, Mac A."
6620,33.230273,-96.859105,"See, Kevin P."
4370,38.777917,-77.2731,"Rodgers, Mark"
3867,30.75199,-85.549595,"Longen, Jerry A."
2802,40.5073,-88.9875,"Ratterman, Mark B."
1600,38.126341,-92.668731,"Black, Eric Robert"
5750,33.950712,-83.382314,"Fox, Gregory B."
9201,33.251515,-111.631761,"Ferdows, Farnad"
8074,29.381723,-98.625756,"Murph, Alan D."
6619,29.395582,-94.940035,"Cunningham, Michael A."
4369,38.771472,-77.183596,"Carraway, Mary Lynne"
3866,27.272998,-80.341048,"Zebib, Mohammad A."
2801,40.4737,-88.9605,"Ratterman, Mark B."
1594,38.76238,-90.2793,"Ratterman, Mark B."
5749,33.9917,-83.7745,"Fox, Gregory B."
9200,34.760592,-112.452002,"Ferdows, Farnad"
8073,29.496466,-98.712703,"Murph, Alan D."
6618,30.178869,-96.913698,"Cunningham, Michael A."
4368,38.673,-77.258491,"Kearney, Andrew"
3865,30.2244,-85.890418,"DeGood, Douglas A."
2797,41.985818,-88.342864,"Manos, Anthony P."
1593,38.665559,-90.315158,"Ratterman, Mark B."
5748,33.10773,-83.252615,"Schroeder, James Michael"
9198,40.816643,-89.613944,"Ratterman, Mark B."
8072,29.588553,-98.622754,"Murph, Alan D."
6617,30.267782,-97.74648,"Salido, Fernando"
4367,38.482936,-77.975753,"Kearney, Andrew"
3864,28.48019,-81.28878,"Sheikh, Ahsan M."
2795,37.748675,-89.096147,"Burch, Nicholas M."
1592,36.912753,-93.901132,"Elwell, Emily E."
5747,34.03768,-84.52904,"Orcutt, Michael L."
9197,40.692989,-89.483644,"Ratterman, Mark B."
8071,32.878023,-96.717987,"Hamill, R. Brent"
6616,30.445444,-97.7779,"Senior, Sheryln W."
4366,38.8701,-78.5323,"Miller, Rebecca Lynn"
3863,30.149346,-81.634085,"Sheikh, Ahsan M."
2794,41.623108,-87.551348,"Atallah, Akram"
1591,38.753959,-90.238908,"Ratterman, Mark B."
5746,33.950538,-84.551661,"Ventura, Rutbel I."
9196,41.512894,-87.936287,"Khan, Saad J."
8070,29.489887,-98.535457,"Murph, Alan D."
6615,30.496701,-97.664129,"Cunningham, Michael A."
4365,38.928396,-78.191793,"Clise, Michael W."
3862,26.111026,-80.136923,"DeGood, Douglas A."
2793,42.181723,-87.98946,"Gronemann, James W."
1590,38.65312,-94.358,"Dixon, Katherine A"
5745,33.872896,-84.529912,"Diop, Souleymane"
9195,38.433371,-89.908907,"Burch, Nicholas M."
8069,29.340676,-98.622081,"Murph, Alan D."
6614,30.1973,-97.7886,"Salido, Fernando"
4364,38.6647,-78.4598,"Zitzer, Scott A."
3860,30.180124,-85.795273,"DeGood, Douglas A."
2792,42.041473,-88.279589,"Gronemann, James W."
1589,38.7022,-90.2936,"Ratterman, Mark B."
5744,33.800913,-84.567256,"Orcutt, Michael L."
9194,41.78121,-88.17654,"Montez, Raymond J."
8068,32.914764,-96.522966,"Hamill, R. Brent"
6613,30.414363,-97.689148,"Salido, Fernando"
4363,38.810763,-77.050173,"Carraway, Mary Lynne"
3859,27.995761,-81.686962,"Jandrew, Brian K."
2791,41.8912,-87.63678,"Manos, Anthony P."
1588,38.7923,-90.2693,"Ratterman, Mark B."
5743,33.9221,-84.468,"Ventura, Rutbel I."
9193,41.925277,-87.669274,"Manos, Anthony P."
8067,29.577189,-95.40626,"Abdelmotal, Elsadig M."
6612,41.175533,-96.06285,"Cutchall, Gregory S."
4362,38.965922,-77.027331,"Carraway, Mary Lynne"
3858,25.778723,-80.290503,"Reulbach, Anthony S."
2789,41.922714,-87.644726,"Manos, Anthony P."
1587,38.6522,-90.3157,"Ratterman, Mark B."
5742,33.886313,-84.47647,"Podsen, Joseph M."
9192,39.768655,-89.649992,"Ratterman, Mark B."
8066,29.417016,-98.555804,"Murph, Alan D."
6611,29.88479,-97.941711,"Murph, Alan D."
4361,39.1866,-78.148578,"Clise, Michael W."
3857,28.905673,-81.227098,"Reulbach, Anthony S."
2788,41.866288,-87.640256,"Manos, Anthony P."
1586,38.609,-90.3663,"Ratterman, Mark B."
5741,33.93267,-84.7333,"Ventura, Rutbel I."
9191,39.770867,-89.713372,"Ratterman, Mark B."
8065,29.437231,-98.679389,"Murph, Alan D."
6610,30.306546,-97.70811,"Sanches, Kristopher John"
4360,39.165697,-78.169648,"Clise, Michael W."
3856,30.247358,-85.648269,"DeGood, Douglas A."
2787,42.2513,-87.9959,"Gronemann, James W."
1585,38.479439,-90.304791,"Ratterman, Mark B."
5740,33.905837,-84.603466,"Ventura, Rutbel I."
9190,39.603727,-87.686658,"Duvall, Samuel Edward"
8064,29.685576,-98.472602,"Murph, Alan D."
6609,30.252203,-97.763827,"Cunningham, Michael A."
4359,36.673262,-76.942693,"Rea, Michael S."
3854,30.159345,-85.751955,"DeGood, Douglas A."
2786,42.2273,-88.318973,"Manos, Anthony P."
1584,38.5744,-90.4066,"Ratterman, Mark B."
5739,33.968262,-84.489328,"Orcutt, Michael L."
9189,40.625087,-89.620773,"Ratterman, Mark B."
8063,29.462919,-98.43431,"Murph, Alan D."
6608,32.692004,-96.841778,"Mekonnen, Mac A."
4358,37.1438,-76.524,"Boyle, Scott M."
3852,26.355325,-81.782772,"Earnest, Christopher"
2785,41.59976,-88.20145,"Lindeman, Kenneth R."
1583,38.514271,-90.316493,"Ratterman, Mark B."
5738,33.741864,-84.368338,"Podsen, Joseph M."
9188,42.001973,-87.671533,"Lindeman, Kenneth R."
8062,29.551484,-98.57293,"Murph, Alan D."
6607,30.373756,-97.755396,"Salido, Fernando"
4357,38.609287,-77.358337,"Biggar, Shawn R."
3851,25.7837,-80.2312,"Spero, Charles"
2784,41.850507,-87.788986,"Lindeman, Kenneth R."
1582,38.565041,-90.357408,"Ratterman, Mark B."
5737,34.042743,-84.482291,"Orcutt, Michael L."
9187,41.881587,-87.649934,"Manos, Anthony P."
8061,28.875868,-96.997427,"McBride, Alfred Timothy"
6606,30.275917,-97.815946,"Pallagi, Christopher J."
4356,38.289727,-77.533157,"Biggar, Shawn R."
3850,26.204808,-81.800437,"Spero, Charles"
2782,42.27812,-87.953237,"Reyes, Jair A"
1581,37.299547,-93.422522,"Hurteau/Prather, Art/Marty"
5736,34.194332,-84.790798,"Orcutt, Michael L."
9186,41.53846,-88.19999,"Montez, Raymond J."
8060,32.572977,-97.068377,"Mayhall, Dennis L."
6605,30.365849,-97.695465,"Marshall, Selby Mark"
4355,38.313973,-77.476654,"Palmeri, Christina S."
3849,30.193924,-84.370654,"Longen, Jerry A."
2781,42.119039,-87.745291,"Montez, Raymond J."
1580,38.6136,-90.3164,"Ratterman, Mark B."
5735,34.9532,-85.2476,"Shoemaker, Justin S."
9185,42.308657,-88.431405,"Manos, Anthony P."
8059,30.538712,-97.671006,"Cunningham, Michael A."
6604,30.511778,-97.91231,"Coronis, Stephen Isaac"
4354,39.036642,-77.40956,"Carraway, Mary Lynne"
3848,27.768309,-82.336632,"Longen, Jerry A."
2779,41.8017,-87.7235,"Lindeman, Kenneth R."
1579,39.719638,-91.392398,"Mabrey, Jeffrey M."
5733,33.523345,-84.362124,"Orcutt, Michael L."
9184,39.484538,-88.17421,"Duvall, Samuel Edward"
8058,33.47299,-94.40254,"Mekonnen, Mac A."
6603,30.231,-97.7352,"Salido, Fernando"
4353,37.758131,-77.476089,"Cobbs, Kenneth L. II"
3845,27.491328,-82.562553,"Mullins, Erin M."
2778,42.381212,-88.090798,"Hudrick, Robert E."
1578,38.4869,-90.3832,"Ratterman, Mark B."
5732,33.86253,-83.96295,"Fox, Gregory B."
9183,42.16774,-87.84397,"Montez, Raymond J."
8057,32.605099,-96.788871,"Mekonnen, Mac A."
6602,29.856852,-97.66792,"Salido, Fernando"
4352,37.047621,-80.761439,"Shaw, Kevin E."
3844,25.713407,-80.449751,"Sheikh, Ahsan M."
2777,41.894482,-87.783962,"Fischer, Gregory D."
1577,38.7936,-90.6239,"Ratterman, Mark B."
5731,33.5798,-84.4118,"Podsen, Joseph M."
9182,41.896132,-87.708401,"Manos, Anthony P."
8056,31.791817,-106.258437,"Alvarado, Ricardo"
6601,30.28216,-97.74248,"Salido, Fernando"
3338,40.730202,-73.863226,"Sharma, Yash P."
7605,33.377408,-112.045324,"Rasmussen, Chirstopher R."
7011,48.232592,-114.328326,"Hightower, Rhett D. H."
1010,42.468774,-83.456935,"Asmar, Amer T."
3337,40.8418,-73.8837,"Cookston, Robert L. III"
7604,33.495381,-112.099481,"Rasmussen, Chirstopher R."
7010,47.51669,-111.31659,"Hightower, Rhett D. H."
3336,40.7023,-73.9042,"Sharma, Yash P."
7603,33.414243,-111.928911,"Rasmussen, Chirstopher R."
7009,45.9917,-112.511,"Erwin, Allan F."
3335,40.823967,-73.937509,"Maestri, Anthony"
7602,33.405476,-111.874959,"Rasmussen, Chirstopher R."
7008,47.5073,-111.237,"Hightower, Rhett D. H."
3334,40.696073,-73.783507,"Ahmed, MD Shueb"
7601,33.495558,-112.003838,"Rasmussen, Chirstopher R."
7007,45.815453,-108.471143,"Hightower, Rhett D. H."
3333,40.82835,-73.88135,"Cookston, Robert L. III"
7599,40.49184,-111.41048,"Rasmussen, Chirstopher R."
7006,45.753586,-108.615154,"Hightower, Rhett D. H."
3332,42.970402,-78.870429,"Erwin, Allan F."
7598,40.30741,-112.01838,"Riddle, Charles M."
7005,45.783767,-108.587248,"Hightower, Rhett D. H."
3331,41.5352,-73.8996,"Cilmi, John M."
7597,40.599816,-112.454042,"Riddle, Charles M."
7004,46.5945,-112.035,"Fuller, James E."
3330,41.208366,-73.985211,"Cilmi, John M."
7596,33.1891,-111.5998,"Ferdows, Farnad"
7003,45.7771,-108.527,"Hightower, Rhett D. H."
3329,40.5986,-73.9417,"Sharma, Yash P."
7593,32.756798,-111.671277,"Ferdows, Farnad"
7002,46.848454,-113.998284,"Erwin, Allan F."
3328,40.672493,-73.891599,"Ali, Raja Shahid"
7592,40.16079,-111.62702,"Riddle, Charles M."
7001,45.6814,-111.046,"Erwin, Allan F."
3327,41.696258,-73.896595,"Cilmi, John M."
7591,40.742904,-111.93989,"Beadles, Jonathon G."
7000,47.213623,-123.099654,"Farmer, Jeffrey D."
3326,41.395994,-73.611242,"Bhuyan, Mili A."
7590,38.747758,-112.087975,"Beadles, Jonathon G."
6996,33.194728,-97.124035,"Safar, Thomas Burton"
3325,40.664392,-73.730043,"Ahmed, MD Shueb"
7588,41.711705,-112.166722,"Beadles, Jonathon G."
6995,31.975542,-102.066145,"Gerety, Cassie"
3324,40.821712,-73.891396,"Cookston, Robert L. III"
7586,40.4549,-109.544,"Kearns, David"
6994,32.8105,-96.6355,"Hamill, R. Brent"
3322,40.872676,-73.878112,"Cookston, Robert L. III"
7585,34.567064,-111.8624,"Ferdows, Farnad"
6993,32.205923,-98.234806,"Wolfe, Laura M."
3321,40.825611,-73.921,"Cookston, Robert L. III"
7584,33.390302,-112.169114,"Kearns, David"
6992,31.62782,-97.234219,"Mayhall, Dennis L."
3320,42.451877,-75.063341,"Erwin, Allan F."
7583,33.423467,-112.225768,"Kearns, David"
6991,31.533788,-97.190036,"Mayhall, Dennis L."
3317,40.573052,-74.115211,"Sharma, Yash P."
7582,39.599225,-110.798841,"Kearns, David"
6990,31.5397,-97.1248,"Mayhall, Dennis L."
3316,41.447857,-74.397331,"Khan, Muhammad Riaz"
7578,33.4341,-112.3034,"Ferdows, Farnad"
6989,31.6024,-97.0966,"Mayhall, Dennis L."
3314,40.613341,-74.122905,"Sharma, Yash P."
7577,35.219267,-114.034133,"Ferdows, Farnad"
6988,32.902044,-96.459817,"Hamill, R. Brent"
3313,40.767668,-73.773086,"Sharma, Yash P."
7576,33.698783,-112.140757,"Ferdows, Farnad"
6987,32.9309,-96.6505,"Hamill, R. Brent"
3311,41.527838,-74.033296,"Cookston, Robert L. III"
7575,34.609008,-112.321126,"Ferdows, Farnad"
6986,32.786219,-96.817084,"Bailey, Brian K."
3310,43.0802,-73.7905,"Erwin, Allan F."
7573,33.844848,-112.134649,"McManus, Phillip"
6985,32.092275,-96.470008,"Mayhall, Dennis L."
3305,42.6276,-73.8175,"Erwin, Allan F."
7572,33.683273,-112.23706,"Ferdows, Farnad"
6984,32.897364,-96.768698,"Hamill, R. Brent"
3304,42.802923,-73.956397,"Erwin, Allan F."
7571,34.864256,-111.793141,"Ferdows, Farnad"
6983,32.969919,-96.854237,"Bailey, Brian K."
3303,42.653118,-73.787808,"Mahmood, Shahid"
7569,33.566804,-112.102327,"Beadles, Jonathon G."
6982,32.749361,-97.337406,"Mayhall, Dennis L."
3302,42.73864,-73.673771,"Erwin, Allan F."
7568,33.494937,-112.223336,"Beadles, Jonathon G."
6981,31.70983,-98.977447,"Miller, Terry D."
3301,42.9387,-74.192,"Denman, Matthew J."
7566,33.493,-112.2924,"Beadles, Jonathon G."
6980,31.319949,-94.727724,"Looney, Kenneth Dewayne"
3300,42.051004,-73.957332,"Mahmood, Shahid"
7565,41.634402,-111.855485,"Beadles, Jonathon G."
6979,33.082932,-96.892123,"Safar, Thomas Burton"
3299,40.692516,-73.940482,"Sharma, Yash P."
7564,33.36629,-111.47505,"Ferdows, Farnad"
6978,33.072528,-97.047056,"McKanna, Michael Corey"
3297,29.436963,-81.510636,"Reulbach, Anthony S."
7563,33.261353,-111.856524,"Ferdows, Farnad"
6977,32.796311,-96.773919,"Hamill, R. Brent"
3295,40.616739,-80.055193,"Coskun, Murat"
7561,33.30513,-112.056767,"Riddle, Charles M."
6976,32.865769,-96.990468,"Bailey, Brian K."
3294,40.040782,-75.143876,"Coskun, Murat"
7560,41.19752,-111.971411,"Riddle, Charles M."
6975,32.817338,-96.976177,"Bailey, Brian K."
3293,28.855405,-82.39021,"Longen, Jerry A."
7559,33.588391,-111.834891,"Riddle, Charles M."
6974,32.835859,-96.761662,"Hamill, R. Brent"
3292,40.0822,-76.3403,"Mikhail, Michael"
1008,42.455853,-83.346415,"Asmar, Amer T."
7558,40.63658,-112.027312,"Riddle, Charles M."
6973,32.646929,-96.901845,"Bailey, Brian K."
3291,28.900006,-82.450358,"Longen, Jerry A."
5308,33.3494,-86.6271,"Midgette, Evan James Jr."
4351,37.612335,-77.341759,"Cobbs, Kenneth L. II"
1576,38.804937,-90.306377,"Ratterman, Mark B."
8648,28.919316,-81.924132,"Ramia, Jose Y."
5307,35.7696,-91.6391,"Powell, John M. Jr."
4350,38.521912,-77.292402,"Carraway, Mary Lynne"
1575,38.792237,-90.341358,"Ratterman, Mark B."
8647,27.268384,-82.530018,"Chak, Savak"
5306,34.62141,-92.497144,"Medders, Brent J."
4349,38.9338,-77.1777,"Carraway, Mary Lynne"
1574,38.4646,-90.5265,"Ratterman, Mark B."
8646,26.165175,-80.201273,"Sheikh, Ahsan M."
5305,36.355031,-94.14672,"Hurteau/Prather, Art/Marty"
4348,38.892897,-77.187529,"Carraway, Mary Lynne"
1572,39.7623,-94.8348,"Miller, Daryl M."
8645,29.999148,-81.681989,"Sheikh, Ahsan M."
5304,36.1813,-94.5206,"Hurteau/Prather, Art/Marty"
4347,38.869267,-77.146067,"Carraway, Mary Lynne"
1571,38.8103,-90.8596,"Ratterman, Mark B."
8643,29.623119,-82.375906,"Longen, Jerry A."
5303,36.4386,-94.2376,"Hurteau/Prather, Art/Marty"
4346,38.84315,-77.052102,"Carraway, Mary Lynne"
1570,38.787057,-90.51191,"Ratterman, Mark B."
8642,26.033073,-80.156912,"Jandrew, Brian K."
5302,35.470555,-94.355784,"Landthrip, William Mack Jr."
4345,38.8321,-77.1917,"Carraway, Mary Lynne"
1569,38.2134,-90.4123,"Ratterman, Mark B."
8641,27.982056,-82.310175,"Jandrew, Brian K."
5301,36.174704,-94.154142,"Hurteau/Prather, Art/Marty"
4344,38.9026,-77.0457,"Carraway, Mary Lynne"
1568,38.4131,-90.3851,"Ratterman, Mark B."
8640,28.851294,-81.553997,"Reulbach, Anthony S."
5300,36.0771,-94.1755,"Hurteau/Prather, Art/Marty"
4343,38.7831,-77.0764,"Carraway, Mary Lynne"
1567,36.7794,-90.425,"Bumpus, David M."
8639,25.742808,-80.237697,"Smith, Eric S."
5297,30.011979,-90.060819,"Mueller, Glenn A."
4342,38.7228,-77.1205,"Carraway, Mary Lynne"
1566,36.873957,-89.577737,"Bumpus, David M."
8638,30.602404,-87.128626,"Smith, Eric S."
5296,30.504573,-90.593201,"Magee, Matthew"
4341,38.8629,-77.0853,"Carraway, Mary Lynne"
1565,37.3172,-89.5249,"Burch, Nicholas M."
8637,28.603242,-81.201256,"Stoeke, Jr., Arthur L."
5293,32.515689,-92.182825,"Tucker, Freddie"
4340,38.807708,-77.124738,"Carraway, Mary Lynne"
1563,38.569161,-90.522384,"Ratterman, Mark B."
8636,30.424759,-87.179992,"May, Roy Jeffrey"
5292,32.5352,-92.0797,"Tucker, Freddie"
4339,38.897,-77.1254,"Carraway, Mary Lynne"
1562,38.617967,-90.536856,"Ratterman, Mark B."
8635,25.849623,-80.185158,"Traenkner, Richard C."
5291,32.53516,-92.65282,"Barcomb, Calvin E"
4337,38.406849,-78.652588,"Miller, Rebecca Lynn"
1561,38.72925,-90.40135,"Ratterman, Mark B."
8634,28.578132,-81.389483,"Traenkner, Richard C."
5290,32.6113,-93.2873,"Fain, John Dwayne"
4336,38.9036,-77.03,"Carraway, Mary Lynne"
1560,38.701099,-90.366698,"Ratterman, Mark B."
8633,28.088707,-82.578754,"Jandrew, Brian K."
5289,32.401524,-93.779048,"Mueller, Glenn A."
4335,38.92955,-77.004296,"Carraway, Mary Lynne"
1559,38.5548,-91.0101,"Naugle, Leonard J."
8632,27.937443,-82.269823,"Jandrew, Brian K."
5288,32.47712,-93.72259,"Mueller, Glenn A."
4334,38.8427,-77.1091,"Carraway, Mary Lynne"
1558,39.80194,-93.553762,"Poulsen, Jamie S."
8631,25.642552,-80.334125,"Jandrew, Brian K."
5287,32.457436,-93.780012,"Fain, John Dwayne"
4333,38.878103,-77.1081,"Carraway, Mary Lynne"
1557,37.336587,-92.921855,"Hurteau/Prather, Art/Marty"
8630,28.015369,-82.504928,"Jandrew, Brian K."
5285,32.559801,-93.784507,"Fain, John Dwayne"
4332,38.7485,-77.0833,"Carraway, Mary Lynne"
1556,38.439163,-91.012979,"Naugle, Leonard J."
8629,28.431446,-81.257489,"Fischler, Jarred S."
5283,31.095735,-92.062384,"Magee, Matthew"
4331,38.949085,-77.080234,"Carraway, Mary Lynne"
1555,37.211733,-93.344266,"Hurteau/Prather, Art/Marty"
8627,27.540107,-82.481483,"Mullins, Erin M."
5282,32.498628,-93.692803,"Mueller, Glenn A."
