StoreID,Latitude,Longitude,City,State,Franchisee,Phone,IsOpen,StoreAsOfTime,EstimatedWaitMinutes
3390,43.012178,-78.695343,East Amherst,NY,"Erwin, Allan F.",(716) 689-2400,False,2023-01-07 08:02:14,20-30
2256,41.440561,-81.734835,Cleveland,OH,"Satterwhite, Anthony D.",(216) 413-3224,False,2023-01-06 07:56:36,25-30
9072,40.819305,-76.208941,Shenandoah,PA,"Bhullar, Khushminder S.",(570) 462-9900,False,2023-01-07 08:05:40,15-25
7047,47.2502,-122.296,Milton,WA,"Keller, Gregory S.",(253) 927-0303,False,2023-01-07 05:04:31,19-31
6235,40.575057,-105.116072,Fort Collins,CO,"Feavel, Jay B.",(970) 484-3030,False,2023-01-07 06:03:57,25-35
4860,40.2654,-76.8408,Harrisburg,PA,"Khan, Mohammad S.",(717) 234-4100,False,2023-01-07 08:03:04,20-30
8504,37.606762,-120.992499,Modesto,CA,"Ferdows, Farnad",(209) 809-4300,False,2023-01-07 05:05:21,18-28
5348,34.968801,-92.022806,Cabot,AR,"Powell, John M. Jr.",(501) 605-9111,False,2023-01-07 07:03:22,20-30
3387,40.317654,-74.620011,Princeton Junction,NJ,"Khan, Muhammad Ratib",(609) 897-0888,False,2023-01-07 08:02:14,17-27
2255,39.4177,-81.4572,Marietta,OH,"Graves, Susan L.",(740) 374-9852,False,2023-01-07 08:01:39,20-30
9071,40.192088,-75.073778,Warminster,PA,"Khan, Mohammad S.",(215) 672-7171,False,2023-01-07 08:05:40,13-28
7046,47.756194,-122.080457,Woodinville,WA,"Farmer, Patrick D.",(425) 844-3030,False,2023-01-07 05:04:31,15-30
6234,40.406228,-105.036909,Loveland,CO,"Feavel, Jay B.",(970) 663-2880,False,2023-01-07 06:03:57,30-40
4858,39.823371,-75.781147,Avondale,PA,"Khan, Mohammad S.",(610) 268-3211,False,2023-01-07 08:03:04,20-30
8503,32.641848,-116.993215,Chula Vista,CA,"Hosseini, Dariush",(619) 656-3232,False,2023-01-07 05:05:21,15-25
5347,36.357704,-94.241618,Bentonville,AR,"Hurteau/Prather, Art/Marty",(479) 271-7070,False,2023-01-07 07:03:22,20-30
3386,40.869045,-74.133541,Passaic,NJ,"Khan, Mohammad S.",(862) 234-2323,False,2023-01-07 08:02:14,12-22
2253,41.317424,-81.441055,Twinsburg,OH,"Verma, Sunil Kumar",(330) 680-5665,False,2023-01-07 08:01:39,2-12
9070,40.126772,-79.552763,Mount Pleasant,PA,"Barrick, Todd O.",(717) 530-1010,False,2023-01-07 08:05:40,30-45
7045,45.6679,-122.553,Vancouver,WA,"Hamilton, Troy C.",(360) 254-4408,False,2023-01-07 05:04:31,15-25
6233,39.47017,-104.875375,Castle Rock,CO,"Hamill, R. Brent",(720) 738-3030,False,2023-01-07 06:03:57,11-21
4857,42.032327,-80.255415,Fairview,PA,"Mohtashemi, Paul M.",(814) 840-4050,False,2023-01-07 08:03:04,20-30
8500,40.571289,-122.355238,Redding,CA,"Schubert, Craig",(530) 244-3030,False,2023-01-07 05:05:21,15-25
5346,35.280829,-93.121672,Russellville,AR,"Hurteau/Prather, Art/Marty",(479) 968-3030,False,2023-01-07 07:03:22,20-35
3384,40.71975,-74.078923,Jersey City,NJ,"Dunn, Clifton William",(201) 536-3030,False,2023-01-07 08:02:14,19-29
2252,39.2782,-81.6044,Belpre,OH,"Graves, Susan L.",(740) 423-0030,False,2023-01-07 08:01:39,20-30
9069,40.056845,-77.509268,Shippensburg,PA,"Barrick, Todd O.",(717) 530-1010,False,2023-01-07 08:05:40,30-40
7044,47.58944,-117.56202,Spokane,WA,"Anderson, Shane H.",(509) 408-2000,False,2023-01-07 05:04:31,17-27
6232,40.1782,-105.102,Longmont,CO,"Hamill, R. Brent",(303) 772-3030,False,2023-01-07 06:03:57,15-25
4856,41.408109,-80.380915,Greenville,PA,"Mohtashemi, Paul M.",(724) 373-8351,False,2023-01-07 08:03:04,20-30
8495,37.251037,-79.917905,Roanoke,VA,"Shaw, Kevin E.",(540) 595-0675,False,2023-01-07 08:05:21,18-28
5345,35.113448,-92.447872,Conway,AR,"Medders, Brent J.",(501) 205-8899,False,2023-01-07 07:03:22,20-30
3380,43.132603,-78.677767,Lockport,NY,"Erwin, Allan F.",(716) 478-7744,False,2023-01-07 08:02:14,20-30
2250,39.3303,-82.1004,Athens,OH,"Baker, Christopher J.",(740) 593-3395,False,2023-01-07 08:01:39,20-35
9068,41.202734,-77.270578,Jersey Shore,PA,"Gregory, Zonda L.",(570) 398-7000,False,2023-01-07 08:05:40,20-30
7043,47.61375,-122.033911,Sammamish,WA,"Brown, Michael W.",(425) 836-2720,False,2023-01-07 05:04:30,15-25
6231,40.01358,-105.25845,Boulder,CO,"Hamill, R. Brent",(303) 449-9080,False,2023-01-07 06:03:57,17-27
4855,41.553321,-75.237085,Honesdale,PA,"Gollhardt, Seth R.",(570) 251-5100,False,2023-01-07 08:03:04,20-30
8493,33.5341,-117.777,Laguna Beach,CA,"Gagliardi, Cindy L.",(949) 376-0333,False,2023-01-07 05:05:21,20-30
5343,34.85759,-92.20227,Sherwood,AR,"Holloway, Shane G.",(501) 392-6742,False,2023-01-07 07:03:22,30-40
3379,40.72194,-74.04717,Jersey City,NJ,"Khan, Mohammad S.",(201) 333-3322,False,2023-01-07 08:02:14,15-30
2246,38.7367,-82.9942,Portsmouth,OH,"Graves, Susan L.",(740) 354-8866,False,2023-01-07 08:01:39,20-30
9067,41.208607,-75.970858,Hanover Twp,PA,"Gollhardt, Seth R.",(570) 735-8700,False,2023-01-07 08:05:40,30-40
7042,47.651142,-117.197125,Spokane,WA,"Anderson, Shane H.",(509) 927-4992,False,2023-01-07 05:04:30,20-30
6230,40.420767,-104.792931,Greeley,CO,"Feavel, Jay B.",(970) 573-7070,False,2023-01-07 06:03:56,31-36
4853,42.078658,-80.092196,Erie,PA,"Mohtashemi, Paul M.",(814) 315-9193,False,2023-01-07 08:03:04,22-32
8491,34.146002,-118.240843,Glendale,CA,"Behm, Timothy",(818) 247-9500,False,2023-01-07 05:05:21,25-35
5342,33.22401,-92.665896,Eldorado,AR,"Barcomb, Calvin E",(870) 862-0300,False,2023-01-07 07:03:22,15-25
3378,40.775365,-74.165765,Newark,NJ,"Khan, Mohammad S.",(973) 475-8700,False,2023-01-07 08:02:14,12-22
2245,39.35299,-83.38321,Greenfield,OH,"Short, Christopher J.",(937) 981-7717,False,2023-01-07 08:01:39,13-23
9066,41.222159,-76.743341,Muncy,PA,"Bhullar, Khushminder S.",(570) 546-1060,False,2023-01-07 08:05:40,20-30
7041,47.168366,-122.167753,Bonney Lake,WA,"Alexander, Steven",(253) 862-3100,False,2023-01-07 05:04:30,20-30
6229,39.77354,-104.940117,Denver,CO,"Rea, Michael S.",(303) 377-5858,False,2023-01-07 06:03:56,15-30
4852,42.1404,-80.0147,Erie,PA,"Mohtashemi, Paul M.",(814) 898-8400,False,2023-01-07 08:03:04,22-32
8489,36.7295,-119.8,Fresno,CA,"Patibandla Rao, Malli",(559) 486-7000,False,2023-01-07 05:05:21,20-30
5341,33.4532,-94.0293,Texarkana,AR,"Schroepfer, Kenneth M.",(870) 774-3030,False,2023-01-07 07:03:22,20-30
3377,42.889693,-78.87709,Buffalo,NY,"Erwin, Allan F.",(716) 707-3700,False,2023-01-07 08:02:13,10-20
2244,39.599775,-82.93018,Circleville,OH,"Graves, Susan L.",(740) 477-2541,False,2023-01-07 08:01:39,20-30
9065,40.068163,-75.147732,Elkins Park,PA,"Zaidi, Syed Akhtar",(215) 886-5060,False,2023-01-07 08:05:40,15-25
7040,46.97546,-123.86375,Hoquiam,WA,"Farmer, Jeffrey D.",(360) 533-3500,False,2023-01-07 05:04:30,15-21
6228,39.916472,-105.052402,Broomfield,CO,"Hamill, R. Brent",(303) 466-4664,False,2023-01-07 06:03:56,15-25
4848,40.247316,-75.242841,Montgomeryville,PA,"Rexha, Bashkim",(215) 362-7660,False,2023-01-07 08:03:04,15-25
8488,35.035952,-120.484483,Nipoma,CA,"Hishmeh, Tareq M.",(805) 929-5050,False,2023-01-07 05:05:21,20-20
5340,33.428619,-94.042543,Texarkana,AR,"Schroepfer, Kenneth M.",(870) 772-3030,False,2023-01-07 07:03:22,20-30
3374,42.894093,-78.834046,Buffalo,NY,"Erwin, Allan F.",(716) 953-3434,False,2023-01-07 08:02:13,10-20
2242,39.345599,-82.976458,Chillicothe,OH,"Graves, Susan L.",(740) 775-4444,False,2023-01-07 08:01:39,20-30
9064,39.99416,-75.1539,Philadelphia,PA,"Zaidi, Syed Akhtar",(215) 225-2272,False,2023-01-07 08:05:40,15-25
7039,47.301967,-122.579307,Gig Harbor,WA,"Gaube, Steve",(253) 851-1020,False,2023-01-07 05:04:30,22-32
6227,39.48144,-104.75873,Parker,CO,"Hamill, R. Brent",(720) 821-3030,False,2023-01-07 06:03:56,15-25
4847,40.352099,-76.134812,Robesonia,PA,"Khan, Mohammad S.",(610) 320-2020,False,2023-01-07 08:03:04,12-22
8486,37.98967,-121.696176,Oakley,CA,"Brumleve, Dan T.",(925) 625-5555,False,2023-01-07 05:05:21,35-45
5338,33.666529,-93.594776,Hope,AR,"Mekonnen, Mac A.",(870) 777-3400,False,2023-01-07 07:03:22,20-30
3372,40.960202,-73.736955,Mamaroneck,NY,"Cilmi, John M.",(914) 630-7222,False,2023-01-07 08:02:13,20-32
2241,39.54617,-83.42572,Washington Court House,OH,"Short, Christopher J.",(740) 335-8900,False,2023-01-07 08:01:39,11-21
9062,39.983254,-75.242824,Philadelphia,PA,"Joarder, Mohammed Shamsuzzaman",(215) 477-6000,False,2023-01-07 08:05:39,15-30
7038,47.387951,-122.660316,Gig Harbor,WA,"Gaube, Steve",(253) 525-2100,False,2023-01-07 05:04:30,30-40
6226,40.423039,-104.736718,Greeley,CO,"Feavel, Jay B.",(970) 353-6500,False,2023-01-07 06:03:57,31-37
4846,40.677172,-75.263033,Palmer,PA,"Khan, Mohammad S.",(610) 915-2000,False,2023-01-07 08:03:04,12-22
8485,33.816957,-116.458274,Cathedral City,CA,"Tapia, Fernando",(760) 778-5555,False,2023-01-07 05:05:21,20-30
5337,34.855253,-92.404216,Maumelle,AR,"Medders, Brent J.",(501) 851-1600,False,2023-01-07 07:03:22,14-24
3366,40.68615,-73.916298,Brooklyn,NY,"Sharma, Yash P.",(347) 657-7577,False,2023-01-07 08:02:19,18-28
2240,39.4469,-83.8322,Wilmington,OH,"Short, Christopher J.",(937) 382-0933,False,2023-01-07 08:01:39,10-20
9061,40.005272,-75.240326,Bala Cynwyd,PA,"Joarder, Mohammed Shamsuzzaman",(215) 488-5555,False,2023-01-07 08:05:40,13-28
7037,47.661671,-122.68526,Silverdale,WA,"Keller, Gregory S.",(360) 692-4040,False,2023-01-07 05:04:30,20-32
6225,40.381034,-105.098076,Loveland,CO,"Feavel, Jay B.",(970) 669-8512,False,2023-01-07 06:03:56,20-30
4845,40.036669,-75.56406,Frazer,PA,"Khan, Mohammad S.",(610) 640-4410,False,2023-01-07 08:03:04,20-30
8480,36.57504,-119.62342,Selma,CA,"DeGrandis, Greg",(559) 379-7999,False,2023-01-07 05:05:21,20-25
5336,34.495933,-93.121,Hot Springs,AR,"Medders, Brent J.",(501) 620-4222,False,2023-01-07 07:03:22,20-30
3364,40.699429,-73.830382,Richmond Hill,NY,"Sharma, Yash P.",(347) 644-2844,False,2023-01-07 08:02:13,18-28
2238,40.7874,-82.7365,Crestline,OH,"Satterwhite, Anthony D.",(419) 683-4909,False,2023-01-07 08:01:38,20-25
9057,40.052725,-75.661079,Lionville,PA,"Khan, Mohammad S.",(610) 594-0444,False,2023-01-07 08:05:39,20-30
7036,46.421763,-117.026681,Lewiston,ID,"Bulkley, Scott Arthur",(208) 746-9595,False,2023-01-07 05:04:30,20-30
6224,39.855413,-105.083006,Arvada,CO,"Dolan, Charles S.",(303) 425-0993,False,2023-01-07 06:03:56,30-40
4844,40.2272,-74.9407,Newtown,PA,"Khan, Mohammad S.",(215) 860-0333,False,2023-01-07 08:03:04,20-30
8479,38.852396,-77.450673,Centreville,VA,"Carraway, Mary Lynne",(571) 549-1900,False,2023-01-07 08:05:21,15-25
5335,34.450664,-93.083109,Hot Springs,AR,"Schirmer, Phillip E.",(501) 525-7200,False,2023-01-07 07:03:26,20-30
3363,44.055631,-75.790295,Fort Drum,NY,"Erwin, Allan F.",(315) 777-4400,False,2023-01-07 08:02:13,20-30
2236,40.8813,-82.6568,Shelby,OH,"Penwell, Jon P.",(419) 347-3000,False,2023-01-07 08:01:38,20-30
9056,40.582049,-75.629646,Fogelsville,PA,"Khan, Mohammad S.",(610) 915-2500,False,2023-01-07 08:05:39,15-25
7035,47.683759,-117.282755,Millwood,WA,"Anderson, Shane H.",(509) 926-3555,False,2023-01-07 05:04:30,20-30
6223,39.883923,-105.022894,Federal Heights,CO,"Dolan, Charles S.",(303) 426-9815,False,2023-01-07 06:03:56,20-30
4843,40.201573,-74.808899,Morrisville,PA,"Jali, Ammar",(215) 295-3500,False,2023-01-07 08:03:04,30-40
8477,33.634482,-117.917361,Costa Mesa,CA,"Tapia, Fernando",(949) 642-3311,False,2023-01-07 05:05:21,19-29
5334,34.65783,-93.06003,Hot Springs Village,AR,"Schirmer, Phillip E.",(501) 915-9595,False,2023-01-07 07:03:22,20-29
3361,41.333613,-74.193117,Monroe,NY,"Cookston, Robert L. III",(845) 774-7100,False,2023-01-07 08:02:13,15-25
2235,40.768834,-82.552109,Mansfield,OH,"Satterwhite, Anthony D.",(419) 529-6222,False,2023-01-07 08:01:38,20-28
9055,41.033568,-75.301434,Tannersville,PA,"Bhullar, Khushminder S.",(570) 629-3040,False,2023-01-07 08:05:39,20-30
7032,47.454082,-122.823963,Belfair,WA,"Gaube, Steve",(360) 233-2266,False,2023-01-07 05:04:30,30-40
6222,39.802347,-105.137192,Arvada,CO,"Dolan, Charles S.",(303) 423-5553,False,2023-01-07 06:03:56,25-35
4842,40.0943,-75.2874,Conshohocken,PA,"Khan, Mohammad S.",(610) 941-3030,False,2023-01-07 08:03:04,15-25
8475,34.824616,-114.594921,Needles,CA,"Ferdows, Farnad",(760) 326-3030,False,2023-01-07 05:05:21,15-30
5333,30.53951,-87.708932,Robertsdale,AL,"May, Roy Jeffrey",(251) 947-1033,False,2023-01-07 07:03:22,15-25
3360,42.099434,-79.304152,Lakewood,NY,"Baldwin, Adam P.",(716) 338-9777,False,2023-01-07 08:02:13,20-35
2231,40.7332,-82.7858,Galion,OH,"Satterwhite, Anthony D.",(419) 462-9999,False,2023-01-07 08:01:38,20-30
9053,40.412924,-75.509545,East Greenville,PA,"Jali, Ammar",(215) 679-3857,False,2023-01-07 08:05:39,15-25
7031,47.5195,-122.608,Port Orchard,WA,"Gaube, Steve",(360) 871-9000,False,2023-01-07 05:04:30,30-40
6221,39.7403,-104.895,Denver,CO,"Rea, Michael S.",(303) 355-5551,False,2023-01-07 06:03:56,24-34
4840,39.9938,-75.7599,THORNDALE,PA,"Khan, Mohammad S.",(610) 380-4700,False,2023-01-07 08:03:04,15-30
8470,38.45737,-121.842816,Dixon,CA,"Delgado, Donna L.",(707) 394-8080,False,2023-01-07 05:05:21,20-30
5332,34.747654,-86.781929,Madison,AL,"Dhedhi, Danish W.",(256) 830-8333,True,2023-01-07 07:03:50,
3359,39.452176,-74.727891,Mays Landing,NJ,"Joarder, Mohammed Shamsuzzaman",(609) 757-1000,False,2023-01-07 08:02:13,13-28
2230,40.8637,-82.3212,Ashland,OH,"Satterwhite, Anthony D.",(419) 289-0030,False,2023-01-07 08:01:38,20-25
9046,36.054955,-115.244945,Las Vegas,NV,"Riddle, Charles M.",(775) 404-0300,False,2023-01-07 05:05:39,20-30
7030,47.790796,-122.337516,Edmonds,WA,"Farmer, Patrick D.",(425) 776-3030,False,2023-01-07 05:04:30,20-30
6220,39.654574,-104.769847,Aurora,CO,"Rea, Michael S.",(303) 693-7696,False,2023-01-07 06:03:56,30-40
4836,40.605973,-80.281501,Aliquippa,PA,"Khan, Shariq",(724) 788-4700,False,2023-01-07 08:03:04,20-30
8468,33.546745,-117.154553,Murrieta,CA,"Syriani, Raja",(951) 698-5581,False,2023-01-07 05:05:21,15-25
5331,30.261458,-87.688873,Gulf Shores,AL,"May, Roy Jeffrey",(251) 968-4110,False,2023-01-07 07:03:22,20-30
3358,40.666971,-74.118807,Bayonne,NJ,"Ebrahim, Samer S.",(201) 858-3030,False,2023-01-07 08:02:13,15-25
2229,41.499036,-81.683943,Cleveland,OH,"Short, Christopher J.",(216) 230-3900,False,2023-01-07 08:01:38,20-30
9045,39.608624,-119.215942,Fernley,NV,"Riddle, Charles M.",(775) 404-0300,False,2023-01-07 05:05:39,30-45
7029,45.640015,-110.574634,Livingston,MT,"Erwin, Allan F.",(406) 823-3030,False,2023-01-07 06:04:30,30-35
6219,39.594314,-104.860906,Centennial,CO,"Rea, Michael S.",(303) 779-8202,False,2023-01-07 06:03:56,20-30
4833,40.645094,-75.489638,Whitehall,PA,"Khan, Mohammad S.",(610) 936-8000,False,2023-01-07 08:03:03,15-25
8465,34.4959,-118.6215,Castaic,CA,"Schwesinger, Dennis E.",(661) 294-0200,False,2023-01-07 05:05:21,8-8
5330,34.772565,-92.401778,Little Rock,AR,"Benner, Lance L.",(501) 228-8111,False,2023-01-07 07:03:22,20-30
3357,42.458341,-79.310566,Dunkirk,NY,"Baldwin, Adam P.",(716) 363-2227,False,2023-01-07 08:02:13,20-30
2227,40.003944,-82.678066,Pataskala,OH,"Wright, Thomas F.",(740) 927-0088,False,2023-01-07 08:01:38,20-30
9043,36.191456,-115.259498,Las Vegas,NV,"Kraniger, Mark J.",(775) 392-4343,False,2023-01-07 05:05:39,20-30
7028,48.084563,-122.171812,Marysville,WA,"Farmer, Patrick D.",(360) 653-8088,False,2023-01-07 05:04:30,15-25
6218,39.5937,-104.9267,Littleton,CO,"Rea, Michael S.",(303) 779-8877,False,2023-01-07 06:03:56,20-30
4831,40.118012,-75.350893,Norristown,PA,"Khan, Mohammad S.",(610) 906-8600,False,2023-01-07 08:03:04,15-25
8463,37.55422,-77.482946,Richmond,CA,"Brumleve, Dan T.",(925) 827-3030,False,2023-01-07 08:05:20,15-25
5329,33.093253,-86.864932,Montevallo,AL,"Parris, Derek M.",(205) 665-3232,False,2023-01-07 07:03:22,15-25
3356,43.047807,-76.236804,Syracuse,NY,"Chong, Jacob",(315) 488-5402,False,2023-01-07 08:02:13,20-30
2226,41.156054,-80.567641,Hubbard,OH,"Jali, Ammar",(330) 568-5005,False,2023-01-07 08:01:38,20-30
9039,35.985963,-115.1451,Las Vegas,NV,"Kraniger, Mark J.",(775) 392-4343,False,2023-01-07 05:05:39,13-23
7027,47.577309,-122.167912,Bellevue,WA,"Brown, Michael W.",(425) 747-9766,False,2023-01-07 05:04:30,20-30
6217,39.697967,-104.810488,Aurora,CO,"Rea, Michael S.",(303) 751-9500,False,2023-01-07 06:03:56,24-34
4830,39.836856,-75.44233,3266 Chichester Ave # 70,PA,"Islam, Azharul",(610) 485-7070,False,2023-01-07 08:03:04,10-25
8461,37.970363,-122.010946,Concord,CA,"Brumleve, Dan T.",(925) 827-3030,False,2023-01-07 05:05:21,35-45
5328,34.883787,-92.108413,Jacksonsville,AR,"Medders, Brent J.",(501) 241-1900,False,2023-01-07 07:03:22,20-30
3355,41.840677,-79.134374,Warren,PA,"Baldwin, Adam P.",(814) 230-9170,False,2023-01-07 08:02:13,20-35
2225,41.026206,-80.710526,Canfield,OH,"Jali, Ammar",(330) 259-7911,False,2023-01-07 08:01:38,20-30
9038,36.15881,-115.046399,Las Vegas,NV,"Kraniger, Mark J.",(775) 392-4343,False,2023-01-07 05:05:39,20-30
7026,45.709311,-111.066454,Bozeman,MT,"Erwin, Allan F.",(406) 404-7755,False,2023-01-07 06:04:30,30-40
6216,39.653136,-104.906282,Denver,CO,"Rea, Michael S.",(303) 758-4444,False,2023-01-07 06:03:56,25-35
4829,40.1067,-75.1615,Glenside,PA,"Coskun, Murat",(215) 886-1300,False,2023-01-07 08:03:04,15-25
8459,33.495142,-117.662623,San Juan Capistrano,CA,"Gagliardi, Cindy L.",(949) 493-3030,False,2023-01-07 05:05:20,25-35
5327,34.762091,-92.45424,Little Rock,AR,"Benner, Lance L.",(501) 821-2211,False,2023-01-07 07:03:21,15-25
3354,40.833826,-73.941488,New York,NY,"Cookston, Robert L. III",(212) 923-3030,False,2023-01-07 08:02:13,30-40
2224,40.5157,-81.4668,Dover,OH,"Russell, Larry D.",(330) 343-4434,False,2023-01-07 08:01:38,20-30
9035,38.957443,-119.770989,Minden,NV,"Kraniger, Mark J.",(775) 392-4343,False,2023-01-07 05:05:39,16-26
7025,48.370287,-114.191717,Columbia Falls,MT,"Hightower, Rhett D. H.",(406) 892-3034,False,2023-01-07 06:04:30,19-29
6215,39.612449,-104.753796,Aurora,CO,"Rea, Michael S.",(303) 693-9993,False,2023-01-07 06:03:56,30-40
4828,40.1456,-75.3205,East Norriton,PA,"Khan, Mohammad S.",(610) 277-2930,False,2023-01-07 08:03:03,20-30
8458,34.103743,-118.23559,Los Angeles,CA,"Patibandla Rao, Malli",(323) 225-1080,False,2023-01-07 05:05:20,27-37
5323,36.079036,-94.210275,Fayetteville,AR,"Hurteau/Prather, Art/Marty",(479) 316-2600,False,2023-01-07 07:03:21,15-30
3352,41.213301,-73.720863,Mount Kisco,NY,"Bhuyan, Mili A.",(914) 244-1600,False,2023-01-07 08:02:13,20-30
2223,40.3993,-81.3483,Uhrichsville,OH,"Grandison, James Robert",(740) 922-5700,False,2023-01-07 08:01:38,23-33
9033,36.067625,-115.036668,Henderson,NV,"Riddle, Charles M.",(775) 753-9333,False,2023-01-07 05:05:39,20-30
7024,47.221784,-122.434943,Tacoma,WA,"Brown, Michael W.",(253) 501-7555,False,2023-01-07 05:04:30,18-28
6214,39.696979,-104.844436,Aurora,CO,"Rea, Michael S.",(303) 696-8777,False,2023-01-07 06:03:56,30-40
4827,40.146423,-75.394626,Norristown,PA,"Khan, Mohammad S.",(610) 631-9090,False,2023-01-07 08:03:04,15-25
8452,33.9754,-118.358,Inglewood,CA,"Scheiper, Robert J.",(310) 673-9090,False,2023-01-07 05:05:20,20-30
5321,35.8135,-90.72573,Jonesboro,AR,"Turner, Ty Michael",(870) 201-8655,False,2023-01-07 07:03:21,12-27
3350,42.106937,-79.223305,Jamestown,NY,"Baldwin, Adam P.",(716) 664-3850,False,2023-01-07 08:02:13,20-30
2221,41.0241,-81.7289,Wadsworth,OH,"Satterwhite, Anthony D.",(330) 336-0330,False,2023-01-07 08:01:38,12-17
9032,40.845481,-115.74975,Elko,NV,"Riddle, Charles M.",(775) 753-9333,False,2023-01-07 05:05:39,30-41
7023,47.272263,-122.229766,Auburn,WA,"Keller, Gregory S.",(253) 275-1266,False,2023-01-07 05:04:30,20-32
6213,39.7414,-104.8094,Aurora,CO,"Rea, Michael S.",(303) 360-9091,False,2023-01-07 06:03:56,30-40
4826,39.873347,-75.38983,Brookhaven,PA,"Islam, Azharul",(610) 874-3100,False,2023-01-07 08:03:03,10-20
8450,37.361303,-78.832047,Appomattox,VA,"Cobbs, Kenneth L. II",(434) 352-5252,False,2023-01-07 08:05:20,20-30
5320,35.076464,-91.898972,Beebe,AR,"Holloway, Shane G.",(501) 232-0430,False,2023-01-07 07:03:21,30-40
3348,40.656372,-73.930057,Brooklyn,NY,"Bhuyan, Mili A.",(718) 773-7444,False,2023-01-07 08:02:13,20-30
2220,41.005179,-81.639994,Barberton,OH,"Satterwhite, Anthony D.",(330) 706-0030,False,2023-01-07 08:01:38,15-25
9031,39.607296,-119.697425,Sparks,NV,"Kraniger, Mark J.",(775) 626-3030,False,2023-01-07 05:05:39,15-30
7022,47.474228,-122.217394,Renton,WA,"Keller, Gregory S.",(425) 793-5002,False,2023-01-07 05:04:30,12-24
6212,39.574939,-104.98991,Littleton,CO,"Rea, Michael S.",(303) 797-7889,False,2023-01-07 06:03:56,20-30
4825,40.155011,-75.120743,Willow Grove,PA,"Coskun, Murat",(215) 657-8090,False,2023-01-07 08:03:03,14-24
8449,33.596292,-117.655279,Mission Viejo,CA,"Gagliardi, Cindy L.",(949) 472-5050,False,2023-01-07 05:05:20,30-40
5319,35.071375,-92.472113,Conway,AR,"Medders, Brent J.",(501) 450-3000,False,2023-01-07 07:03:21,20-30
3347,40.8357,-73.9209,Bronx,NY,"Cookston, Robert L. III",(718) 293-2170,False,2023-01-07 08:02:13,40-45
2215,41.643363,-83.48751,Oregon,OH,"Edler, Brian L.",(419) 464-9999,False,2023-01-07 08:01:38,17-30
9030,36.034286,-115.20739,Las Vegas,NC,"Ferone, Steven",(919) 562-0330,False,2023-01-07 05:05:39,20-30
7021,47.055839,-122.399252,Spanaway,WA,"Brown, Michael W.",(253) 617-3223,False,2023-01-07 05:04:30,18-28
6211,39.695775,-104.93968,Denver,CO,"Rea, Michael S.",(303) 758-8050,False,2023-01-07 06:03:56,30-40
4824,40.291509,-75.271203,Hatfield,PA,"Rexha, Bashkim",(267) 998-8000,False,2023-01-07 08:03:03,15-25
8448,34.105734,-117.506202,Fontana,CA,"Tapia, Fernando",(909) 356-4114,False,2023-01-07 05:05:20,20-30
5318,36.368784,-94.221925,Bentonville,AR,"Hurteau/Prather, Art/Marty",(479) 326-8787,False,2023-01-07 07:03:21,20-30
3345,41.272849,-73.781509,Yorktown Heights,NY,"Bhuyan, Mili A.",(914) 352-7200,False,2023-01-07 08:02:13,14-24
2214,40.801719,-81.934737,Wooster,OH,"Gfell, Stephen L.",(330) 264-9800,False,2023-01-07 08:01:38,20-30
9020,35.95247,-78.53518,Wake Forest,NC,"Ferone, Steven",(919) 562-0330,False,2023-01-07 08:05:38,20-30
7020,47.810385,-122.205136,Bothell,WA,"Farmer, Patrick D.",(425) 481-4848,False,2023-01-07 05:04:29,20-35
6210,39.360815,-104.590535,Elizabeth,CO,"Hamill, R. Brent",(303) 954-8022,False,2023-01-07 06:03:56,15-25
4823,40.63817,-76.1795,Schuylkill Haven,PA,"Khan, Mohammad S.",(570) 900-2222,False,2023-01-07 08:03:03,12-22
8447,34.3797,-118.542,Newhall,CA,"Schwesinger, Dennis E.",(661) 254-0300,False,2023-01-07 05:05:20,25-35
5317,36.166783,-94.105128,Springdale,AR,"Hurteau/Prather, Art/Marty",(479) 368-0123,False,2023-01-07 07:03:21,20-30
3342,41.456712,-74.055959,New Windsor,NY,"Cookston, Robert L. III",(845) 562-0300,False,2023-01-07 08:02:13,15-30
2213,40.0814,-82.4278,Newark,OH,"Edler, Brian L.",(740) 366-7347,False,2023-01-07 08:01:38,20-31
8997,31.211944,-83.258056,Nashville,GA,"Teel, Ricky E.",(229) 686-2200,False,2023-01-07 08:05:38,20-30
7019,47.057427,-122.76868,Lacey,WA,"Keller, Gregory S.",(360) 456-1812,False,2023-01-07 05:04:30,20-32
6209,39.669904,-105.112886,Lakewood,CO,"Hamill, R. Brent",(303) 988-4795,False,2023-01-07 06:03:56,20-30
4821,41.259236,-75.894409,Kingston,PA,"Gollhardt, Seth R.",(570) 283-2900,False,2023-01-07 08:03:03,20-30
8443,33.61128,-114.60465,Blythe,CA,"Todd, Virgil L.",(760) 921-3030,False,2023-01-07 05:05:20,15-30
5316,33.818059,-86.807058,Warrior,AL,"Parris, Derek M.",(205) 590-3733,False,2023-01-07 07:03:21,20-30
3340,40.866502,-73.861927,Bronx,NY,"Cookston, Robert L. III",(347) 712-3311,False,2023-01-07 08:02:12,40-50
2210,40.024756,-81.591243,Cambridge,OH,"Burkett, Lisa M.",(740) 439-3555,False,2023-01-07 08:01:38,20-30
8996,36.200409,-79.843697,Summerfield,NC,"Tingen, Michael L.",(336) 643-6002,False,2023-01-07 08:05:38,21-36
