store,phone,street,city,state,zipCode,isOpen,storeTime,latitude,longitude,carryoutEta,deliveryEta
5633,843-645-2111,149 Riverwalk Blvd,Ridgeland,SC,29935,True,2022-12-27 05:31:19,32.320511,-80.935093,,
5631,803-285-4313,401 SC-9 (New Location with Drive-Thru Pick-Up),Lancaster,SC,29720,True,2022-12-27 05:31:19,34.732352,-80.764706,,
5645,803-276-4800,665 Wilson Rd,Newberry,SC,29108,True,2022-12-27 05:31:19,34.273945,-81.591669,,
5640,843-572-2800,217-A Suite 6 St. James Boulevard,Goose Creek,SC,29445,True,2022-12-27 05:31:19,33.0087,-80.0458,,
5639,864-489-4072,125 Walton Drive,Gaffney,SC,29341,True,2022-12-27 05:31:19,35.088595,-81.66285,,
5635,803-547-6400,485 Tom Hall St Suite 104,Fort Mill,SC,29715,True,2022-12-27 05:31:19,35.007373,-80.935008,,
5637,864-578-9240,2510 Boiling Springs Rd. Suite A,Boiling Springs,SC,29316,True,2022-12-27 05:31:19,35.02979,-81.96695,,
5626,864-362-6333,5600 Augusta Rd,Greenville,SC,29605,True,2022-12-27 05:31:18,34.778337,-82.378286,,
5641,803-325-1900,1539 Celanese Rd,Rock Hill,SC,29732,True,2022-12-27 05:31:19,34.97607,-80.99647,,
5638,864-585-3030,2199-E Southport Road,Spartanburg,SC,29302,True,2022-12-27 05:31:19,34.922877,-81.888343,,
5630,803-329-9900,1742 herlong village dr,Rock Hilll,SC,29732,True,2022-12-27 05:31:19,34.953569,-81.062358,,
5648,864-591-3030,280 N. Church Str,Spartanburg,SC,29303,True,2022-12-27 05:31:19,34.953707,-81.934617,,
5619,803-691-2002,5443 Platt Springs Blvd,Red Bank,SC,29073,True,2022-12-27 05:31:18,33.906519,-81.221375,,
5647,843-841-2225,904-A Highway 301 N,Dillon,SC,29536,True,2022-12-27 05:31:19,34.423487,-79.365121,,
5646,803-684-0655,904 E Liberty St,York,SC,29745,True,2022-12-27 05:31:19,34.985436,-81.217078,,
5642,843-875-7300,1216 N. Main St.,Summerville,SC,29485,True,2022-12-27 05:31:19,33.0347,-80.1601,,
5650,843-747-4400,4965 Centerpointe Dr.,N Charleston,SC,29418,False,2022-12-27 05:30:49,32.870736,-80.020315,13-23,13-23
5651,843-552-9494,8530 Dorchester Rd. Unit 101,N. Charleston,SC,29420,True,2022-12-27 05:31:20,32.918775,-80.114231,,
5654,843-875-2191,10645 Dorchester Rd. Suite A,Summerville,SC,29485,True,2022-12-27 05:31:20,32.967031,-80.199318,,
5643,843-591-1919,1300 SC Highway 544 Unit A-3,Conway,SC,29526,True,2022-12-27 05:31:19,33.782756,-79.021631,,
5649,843-761-3300,503 North Highway 52,Moncks Corner,SC,29461,True,2022-12-27 05:31:19,33.209258,-79.982505,,
5655,864-261-3030,4420 Highway 24,Anderson,SC,29625,True,2022-12-27 05:31:20,34.511641,-82.761939,,
5656,843-553-4100,Hanahan & Rivers,N Charleston,SC,29406,True,2022-12-27 05:31:20,32.9151,-80.027,,
5653,843-762-4600,861 Folly Road,James Island,SC,29412,True,2022-12-27 05:31:20,32.736231,-79.968091,,
5659,843-720-8600,99 Westedge St Suite 1400,Charleston,SC,29403,True,2022-12-27 05:31:20,32.789953,-79.959768,,
5658,843-881-7900,1039 Johnnie Dodds Blvd #5,Mt. Pleasant,SC,29464,True,2022-12-27 05:31:20,32.8105,-79.8645,,
5660,843-626-7666,1706 S. Kings Hwy,Myrtle Beach,SC,29577,True,2022-12-27 05:31:20,33.674647,-78.905781,,
5664,843-249-8181,511 HWY 17 N.,North Myrtle Beach,SC,29582,True,2022-12-27 05:31:20,33.8312,-78.6762,,
5663,843-248-3646,1227 16th Ave. Unit #102,Conway,SC,29526,True,2022-12-27 05:31:20,33.846225,-79.06166,,
5652,864-610-5400,1286 Eighteen Mile Rd,Central,SC,29630,True,2022-12-27 05:31:20,34.706027,-82.762611,,
5661,843-449-2469,5335-B N. Kings Highway,Myrtle Beach,SC,29577,True,2022-12-27 05:31:20,33.727425,-78.842575,,
5657,843-571-5200,1930 Unit D Ashley River Rd.,Charleston,SC,29407,True,2022-12-27 05:31:20,32.80683,-80.02285,,
5662,843-238-8500,810 Highway 17 South,Surfside Beach,SC,29575,True,2022-12-27 05:31:20,33.605902,-78.988726,,
5670,803-278-3322,1069 Edgefield rd Ste 118,North Augusta,SC,29860,True,2022-12-27 05:31:20,33.57361,-81.93633,,
5667,843-213-3300,5525 Dick Pond Rd,Myrtle Beach,SC,29575,True,2022-12-27 05:31:20,33.682864,-79.001469,,
5681,843-524-8200,129 Burton Hill Rd,Beaufort,SC,29902,True,2022-12-27 05:31:21,32.43285,-80.718281,,
5690,864-878-0833,102 East Main Street,Pickens,SC,29671,True,2022-12-27 05:31:21,34.8836,-82.7076,,
5666,843-449-8700,9900 North Kings Highway #D,Myrtle Beach,SC,29572,True,2022-12-27 05:31:20,33.782985,-78.785979,,
5669,803-641-0300,1140 York Street NE,Aiken,SC,29801,True,2022-12-27 05:31:20,33.57837,-81.702009,,
5679,843-347-0602,2997 Highway 501 E,Conway,SC,29526,True,2022-12-27 05:31:21,33.775992,-78.982855,,
5665,843-527-3454,1121 N Frazier Street,Georgetown,SC,29440,True,2022-12-27 05:31:20,33.387928,-79.290438,,
5674,864-269-0990,3031 White Horse Rd.,Greenville,SC,29611,True,2022-12-27 05:31:20,34.812761,-82.440717,,
5673,803-955-3030,3985 Platt Springs Road,West Columbia,SC,29170,True,2022-12-27 05:31:21,33.93784,-81.147353,,
5668,843-542-9898,726 N Jefferies Blvd,Walterboro,SC,29488,True,2022-12-27 05:31:20,32.91135,-80.6678,,
5675,864-223-4444,515 A Bypass 72 NW,Greenwood,SC,29649,True,2022-12-27 05:31:21,34.204585,-82.189486,,
5684,803-593-0333,2547 Jefferson Davis Hwy,Warrenville,SC,29851,True,2022-12-27 05:31:21,33.526602,-81.845388,,
5671,803-649-2200,260 East Gate Drive,Aiken,SC,29803,True,2022-12-27 05:31:21,33.51077,-81.71631,,
5688,843-394-5343,264 John Street,Lake City,SC,29560,True,2022-12-27 05:31:21,33.875,-79.7593,,
5693,864-638-9000,113 N. Earle St.,Walhalla,SC,29691,True,2022-12-27 05:31:21,34.76216,-83.054578,,
5686,803-541-8646,11381 Dunbarton Blvd,Barnwell,SC,29812,True,2022-12-27 05:31:21,33.240063,-81.391155,,
5682,843-681-5111,807 William Hilton Pkwy,Hilton Head,SC,29926,True,2022-12-27 05:31:21,32.17667,-80.728836,,
5696,803-926-9880,190 N Main Street,Gaston,SC,29053,True,2022-12-27 05:31:21,33.821171,-81.098065,,
5676,864-939-8484,25050 Highway 76 E,Clinton,SC,29325,True,2022-12-27 05:31:21,34.469847,-81.904071,,
5711,404-564-3300,5819 Campbellton Road Ste 106,Atlanta,GA,30331,True,2022-12-27 05:31:22,33.69734,-84.580912,,
5707,404-352-3676,1959 Howell Mill Rd Nw,Atlanta,GA,30318,True,2022-12-27 05:31:21,33.808311,-84.412476,,
5708,404-872-3000,955 Marietta St`,Atlanta,GA,30318,True,2022-12-27 05:31:21,33.77866,-84.409144,,
5701,404-370-3030,1439 Oxford Rd Ne,Atlanta,GA,30307,True,2022-12-27 05:31:21,33.787563,-84.325325,,
5692,864-647-1800,207 N Hampton St,Westminster,SC,29693,True,2022-12-27 05:31:21,34.658604,-83.085091,,
5712,404-256-3030,6130 Roswell Road,Sandy Springs,GA,30328,True,2022-12-27 05:31:22,33.922543,-84.379672,,
5705,770-390-3030,7529 Roswell Rd. Suite #5,Atlanta,GA,30350,True,2022-12-27 05:31:21,33.961464,-84.364055,,
5702,404-364-3030,3175 Roswell Rd. Suite B,Atlanta,GA,30305,True,2022-12-27 05:31:21,33.841794,-84.37869,,
5694,843-756-6200,340 Hwy 701 N,Loris,SC,29569,True,2022-12-27 05:31:21,34.067131,-78.879995,,
5710,678-304-3045,30 E Main St,Hampton,GA,30228,True,2022-12-27 05:31:21,33.387347,-84.282706,,
5700,770-458-2604,4763 Buford Hwy,Atlanta,GA,30341,True,2022-12-27 05:31:21,33.880252,-84.290863,,
5706,770-587-0297,1007 Alpharetta Street,Roswell,GA,30075,True,2022-12-27 05:31:21,34.026332,-84.359102,,
5714,912-622-6333,806 West Oglethorpe Highway,Hinesville,GA,31313,True,2022-12-27 05:31:22,31.822563,-81.599245,,
5709,404-284-2122,1303 Columbia Dr,Decatur,GA,30032,True,2022-12-27 05:31:21,33.751055,-84.264832,,
5718,770-395-0716,2482 Jett Ferry Road #690,Dunwoody,GA,30338,True,2022-12-27 05:31:22,33.95875,-84.303247,,
5717,770-251-3241,12 W Washington St,Newnan,GA,30263,True,2022-12-27 05:31:22,33.375018,-84.80115,,
5713,404-297-3030,5207 Memorial Drive,Stone Mountain,GA,30083,True,2022-12-27 05:31:22,33.7965,-84.2243,,
5719,770-451-1552,1100 Hammond Dr. Suite 200,Sandy Springs,GA,30328,True,2022-12-27 05:31:22,33.92001,-84.35308,,
5720,770-832-1316,1209 Maple Street,Carrollton,GA,30117,True,2022-12-27 05:31:22,33.572464,-85.092015,,
5703,678-208-0333,3645 Browns Bridge Rd Suite 106A,Cumming,GA,30028,True,2022-12-27 05:31:21,34.267622,-84.090724,,
5722,706-883-6010,107 Corporate Plaza Dr,Lagrange,GA,30241,True,2022-12-27 05:31:22,33.043448,-85.028185,,
5721,404-418-3033,4691 S. Atlanta Rd. Ste 140,Atlanta,GA,30339,True,2022-12-27 05:31:22,33.83997,-84.483466,,
5731,770-994-3030,6445 Highway 85,Riverdale,GA,30274,True,2022-12-27 05:31:22,33.5798,-84.4118,,
5726,404-636-5164,2165 Cheshire Bridge Rd Ne,Atlanta,GA,30324,True,2022-12-27 05:31:22,33.813637,-84.353523,,
5715,770-954-3030,705 Hwy. 42 South,McDonough,GA,30253,True,2022-12-27 05:31:22,33.427254,-84.143665,,
5732,470-242-7500,1132 Athens Hwy,Grayson,GA,30017,True,2022-12-27 05:31:22,33.86253,-83.96295,,
5727,678-593-3999,111 Willow Lane,McDonough,GA,30253,True,2022-12-27 05:31:22,33.432571,-84.182603,,
5723,706-235-5544,20 O'Neil Street,Rome,GA,30161,True,2022-12-27 05:31:22,34.245538,-85.162373,,
5728,912-581-2800,5796 Ogeechee Rd Suite 103,Savannah,GA,31405,True,2022-12-27 05:31:22,32.01216,-81.23569,,
5730,770-960-3030,1839 Mt Zion Road,Morrow,GA,30260,True,2022-12-27 05:31:22,33.568889,-84.331763,,
5740,678-354-6700,1721 Powder Springs Rd Sw Ste 104,Marietta,GA,30064,True,2022-12-27 05:31:23,33.905837,-84.603466,,
5725,770-229-1872,406 West Taylor Street,Griffin,GA,30223,True,2022-12-27 05:31:22,33.247,-84.2688,,
5737,770-928-2299,2323 Shallowford Rd #112,Marietta,GA,30066,True,2022-12-27 05:31:23,34.042743,-84.482291,,
5729,770-922-2820,1200 West Ave SW,Conyers,GA,30013,True,2022-12-27 05:31:22,33.665499,-84.026988,,
5739,770-977-6922,2146 Roswell Road,Marietta,GA,30062,True,2022-12-27 05:31:23,33.968262,-84.489328,,
5735,706-861-0030,1010 Battlefield Pkwy,Fort Oglethorpe,GA,30742,True,2022-12-27 05:31:22,34.9532,-85.2476,,
5742,770-436-1313,2766 Cumberland Blvd Se,Smyrna,GA,30080,True,2022-12-27 05:31:23,33.886313,-84.47647,,
5736,770-386-4100,851-B Joe Frank Harris Pkwy.,Cartersville,GA,30120,True,2022-12-27 05:31:22,34.194332,-84.790798,,
5743,770-955-5585,1230 Powers Ferry Rd Se,Marietta,GA,30067,True,2022-12-27 05:31:23,33.9221,-84.468,,
5748,478-453-9455,1909 N. Columbia St.,Milledgeville,GA,31061,True,2022-12-27 05:31:23,33.10773,-83.252615,,
5744,770-941-2959,6274 Mableton Pkwy,Mableton,GA,30126,True,2022-12-27 05:31:23,33.800913,-84.567256,,
5741,470-744-0404,59 Hillside Trace Ste 105,Dallas,GA,31023,True,2022-12-27 05:31:23,33.93267,-84.7333,,
5749,770-867-4111,10B Patrick Mill Rd. SW,Winder,GA,30680,True,2022-12-27 05:31:23,33.9917,-83.7745,,
5738,470-571-0101,465 Boulevard SE,Atlanta,GA,48446,True,2022-12-27 05:31:23,33.741864,-84.368338,,
5750,706-543-3460,396 Baxter St.,Athens,GA,30605,True,2022-12-27 05:31:23,33.950712,-83.382314,,
5746,770-426-0822,49 S Marietta Pkwy Sw # E,Marietta,GA,30064,True,2022-12-27 05:31:23,33.950538,-84.551661,,
5747,770-926-0080,3545 Canton Road # 105,Marietta,GA,30066,True,2022-12-27 05:31:23,34.03768,-84.52904,,
5745,770-436-0787,3333-A S Cobb Dr SE,Smyrna,GA,30080,True,2022-12-27 05:31:23,33.872896,-84.529912,,
5751,770-729-3322,629 Scenic Hwy,Lawrenceville,GA,30046,True,2022-12-27 05:31:23,33.927238,-83.997327,,
5752,770-535-1234,2550A Limestone Pkwy,Gainesville,GA,30501,True,2022-12-27 05:31:23,34.332491,-83.807314,,
5759,770-787-2705,4137 Highway 278,Covington,GA,30014,True,2022-12-27 05:31:24,33.602816,-83.867026,,
5733,770-477-0030,8496 Tara Blvd,Jonesboro,GA,30236,True,2022-12-27 05:31:22,33.523345,-84.362124,,
5755,770-441-2333,5175 S Old Peachtree Rd,Norcross,GA,30092,True,2022-12-27 05:31:23,33.969436,-84.207263,,
5754,770-267-8414,140 MLK Dr,Monroe,GA,30655,True,2022-12-27 05:31:23,33.795,-83.7446,,
5756,770-564-1311,1560 Indian Trail Lilburn Rd,Norcross,GA,30093,True,2022-12-27 05:31:23,33.921794,-84.16974,,
5758,404-344-3435,1195 Fairburn Rd Suite 110,Atlanta,GA,30331,True,2022-12-27 05:31:24,33.7224,-84.5095,,
5761,706-798-5575,2514 Tobacco Rd,Hephzibah,GA,30815,True,2022-12-27 05:31:24,33.3772,-82.0764,,
5760,706-886-0481,19 W Currahee St,Toccoa,GA,30577,True,2022-12-27 05:31:24,34.5771,-83.330224,,
5757,470-300-9998,3341 MLK Jr Dr,Atlanta,GA,30331,True,2022-12-27 05:31:24,33.75444,-84.497014,,
5769,912-267-0822,108 Scranton Connector,Brunswick,GA,31525,True,2022-12-27 05:31:24,31.216165,-81.484453,,
5753,706-353-3737,2824 Lexington Rd,Athens,GA,30605,True,2022-12-27 05:31:23,33.941957,-83.330547,,
5775,478-654-7272,233 GA HWY 49,Byron,GA,31008,True,2022-12-27 05:31:24,32.644613,-83.761576,,
5770,706-689-5533,9177 Marne Rd,Columbus,GA,31905,True,2022-12-27 05:31:24,32.382198,-84.901221,,
5762,706-863-2262,3100  Washington Road,Martinez,GA,30907,True,2022-12-27 05:31:24,33.513097,-82.052531,,
5768,912-638-1166,1600 Frederica Rd,Saint Simons Island,GA,31522,True,2022-12-27 05:31:24,31.1601,-81.3879,,
5767,470-833-1120,4919 Flat Shoals Pkwy,Decatur,GA,30034,True,2022-12-27 05:31:24,33.68017,-84.22901,,
5773,229-243-0992,505 S Scott Street,Bainbridge,GA,39817,True,2022-12-27 05:31:24,30.9014,-84.5678,,
5774,706-689-7676,314 Farr Rd,Columbus,GA,31907,True,2022-12-27 05:31:24,32.444273,-84.923507,,
5764,706-226-1008,222 W Cuyler St,Dalton,GA,30720,True,2022-12-27 05:31:24,34.77,-84.9699,,
5765,478-272-7831,213 W Jackson St,Dublin,GA,31021,True,2022-12-27 05:31:24,32.5392,-82.9061,,
5777,229-463-0010,305 West Franklin St,Sylvester,GA,31791,True,2022-12-27 05:31:24,31.530708,-83.841392,,
5786,912-721-3000,1004 Abercorn Street Suite B,Savannah,GA,31404,True,2022-12-27 05:31:25,32.064727,-81.094469,,
5784,404-284-0806,2440 Wesley Chapel Rd,Decatur,GA,30035,True,2022-12-27 05:31:25,33.716782,-84.214606,,
5781,912-921-0030,1932 E Montgomery Cross Rd #102,Savannah,GA,31406,True,2022-12-27 05:31:25,31.989946,-81.079752,,
5779,229-386-4800,105 E 8th st,Tifton,GA,31794,True,2022-12-27 05:31:24,31.459694,-83.50751,,
5763,706-481-2009,46 13th Street,Augusta,GA,30901,True,2022-12-27 05:31:24,33.480291,-81.97447,,
5766,478-239-1600,106 W. Beech Street,Cochran,GA,31014,True,2022-12-27 05:31:24,32.388433,-83.35769,,
5783,678-765-3333,4369 Suwanee Dam Rd suite 103,Suwanee,GA,30024,True,2022-12-27 05:31:25,34.066053,-84.074833,,
5785,912-681-4326,1550 Chandler Rd,Statesboro,GA,30458,False,2022-12-27 05:30:56,32.422754,-81.777852,20-30,20-30
5778,229-985-6685,1818 1st Ave. SE,Moultrie,GA,31768,True,2022-12-27 05:31:24,31.176955,-83.763167,,
5772,706-321-1141,2534 Wynnton Rd,Columbus,GA,31906,False,2022-12-27 05:30:57,32.472536,-84.953615,15-25,15-25
5787,478-309-2100,50 Surrey Plaza,Hawkinsville,GA,31036,True,2022-12-27 05:31:25,32.289881,-83.47915,,
5771,706-322-6630,1646-B Bradley Park Dr.,Columbus,GA,31909,True,2022-12-27 05:31:24,32.532046,-84.965851,,
5800,251-457-3030,2949 Saint Stephens Road,Prichard,AL,36612,False,2022-12-27 04:30:56,30.74483,-88.11114,15-25,15-25
5793,229-228-7660,1025 E Jackson St,Thomasville,GA,31792,True,2022-12-27 05:31:25,30.848056,-83.965278,,
5788,912-673-6100,2506 Osborne Road,Saint Marys,GA,31558,True,2022-12-27 05:31:25,30.7486,-81.5683,,
5780,912-368-3373,327-A Memorial Dr,Hinesville,GA,31313,True,2022-12-27 05:31:24,31.853517,-81.602617,,
5776,229-800-8444,262 Cordele Rd,Albany,GA,31705,True,2022-12-27 05:31:24,31.578927,-84.086588,,
5782,912-651-6001,1900 E. Victory Dr. D-14,Savannah,GA,31404,True,2022-12-27 05:31:25,32.044345,-81.068048,,
5791,229-247-6341,210 Northside Dr,Valdosta,GA,31602,True,2022-12-27 05:31:25,30.8704,-83.2866,,
5797,770-844-0747,1686 Buford Highway,Cumming,GA,30041,True,2022-12-27 05:31:25,34.162181,-84.11837,,
5795,912-285-9098,727 Knight Ave,Waycross,GA,31501,True,2022-12-27 05:31:25,31.209277,-82.340697,,
5801,334-821-3030,175 N College St,Auburn,AL,36830,True,2022-12-27 04:31:25,32.608815,-85.481884,,
5794,478-987-4877,1113 Washington Street,Perry,GA,31069,True,2022-12-27 05:31:25,32.4597,-83.7327,,
5806,334-393-5505,705 Glover Ave,Enterprise,AL,36330,True,2022-12-27 04:31:25,31.320794,-85.836344,,
5805,256-269-1100,700 W. Chastain Blvd,Glencoe,AL,35905,False,2022-12-27 04:30:57,33.967989,-85.944896,20-30,20-30
5804,205-553-0026,3039 Skyland Blvd,Tuscaloosa,AL,35405,False,2022-12-27 04:30:57,33.169513,-87.497684,15-25,15-25
5810,334-642-2626,1709 Broad Avenue,Lanett,AL,36863,True,2022-12-27 05:31:26,32.854531,-85.1906,,
5817,334-409-6555,2611 E South Blvd,Montgomery,AL,36116,False,2022-12-27 04:30:57,32.327632,-86.25561,12-27,12-27
5807,251-241-6042,2578 Douglas Ave,Brewton,AL,36426,False,2022-12-27 04:30:57,31.148164,-87.064555,15-25,15-25
5813,334-793-4010,2115 East Main St. Ste 1,Dothan,AL,36301,False,2022-12-27 04:30:57,31.21576,-85.35932,20-30,20-30
5816,334-659-1500,10710 Chantilly Parkway Montgomery Parkway,Montgomery,AL,36117,False,2022-12-27 04:30:57,32.354494,-86.134187,12-27,12-27
5812,334-203-7676,809 S Eufala Ave,Eufala,AL,36027,False,2022-12-27 04:30:57,31.883465,-85.145505,20-30,20-30
5814,334-774-6767,118b US Highway 231 S,OZARK,AL,36360,False,2022-12-27 04:30:57,31.444745,-85.654646,15-25,15-25
5821,334-271-6401,5338 Atlanta Hwy,Montgomery,AL,36109,True,2022-12-27 04:31:26,32.381231,-86.217084,,
5818,205-258-5090,400 Lay Dam Rd,Clanton,AL,35045,False,2022-12-27 04:30:57,32.845643,-86.624173,15-25,15-25
5819,334-566-1234,808 S George Wallace Dr Troy Plaza,Troy,AL,36081,False,2022-12-27 04:30:57,31.7856,-85.9528,15-25,15-25
5820,334-271-1320,3131 Bell Road,Montgomery,AL,36116,False,2022-12-27 04:30:57,32.338116,-86.195747,12-27,12-27
5790,478-929-0151,2278-B Moody Road,Warner Robbins,GA,31088,True,2022-12-27 05:31:25,32.5909,-83.622744,,
5825,334-263-6464,2650 Zelda Road,Montgomery,AL,36107,False,2022-12-27 04:30:58,32.363666,-86.269846,12-27,12-27
5822,205-634-8400,1261 Military St S,Hamilton,AL,35570,False,2022-12-27 04:30:57,34.125809,-87.989391,12-22,12-22
5808,251-239-8338,201 Chamber Dr Suite G,Bay Minette,AL,36507,False,2022-12-27 04:30:57,30.879937,-87.78625,15-25,15-25
5832,251-633-2080,7449 Airport Blvd,Mobile,AL,36608,False,2022-12-27 04:30:58,30.68593,-88.21678,15-25,15-25
5830,256-460-4100,1404 Woodmont Dr,Tuscumbia,AL,35674,False,2022-12-27 04:30:58,34.71772,-87.69534,15-25,15-25
5833,251-660-1434,5369-A Highway 90,Mobile,AL,36619,False,2022-12-27 04:30:58,30.592716,-88.169071,15-25,15-25
5828,334-694-8080,3525 Highway 14,Millbrook,AL,36054,False,2022-12-27 04:30:58,32.514924,-86.379837,12-27,12-27
5815,334-875-8060,2225 Summerfield Rd,Selma,AL,36701,False,2022-12-27 04:30:57,32.430687,-87.032347,20-30,20-30
5811,334-793-4062,2924 Ross Clark Cir,Dothan,AL,36301,False,2022-12-27 04:30:57,31.218442,-85.430986,20-30,20-30
5845,205-428-6262,5031 Ford Parkway Unit 114,Bessemer,AL,35022,False,2022-12-27 04:30:58,33.3639,-86.9973,15-25,15-25
5802,334-749-7101,1451A Gateway Drive,Opelika,AL,36801,False,2022-12-27 04:30:57,32.636125,-85.409011,15-25,15-25
5834,256-329-2236,855 Market Place,Alexander City,AL,35010,False,2022-12-27 04:30:58,32.919793,-85.958742,16-26,16-26
5826,334-365-3777,164 N Memorial Drive,Prattville,AL,36067,False,2022-12-27 04:30:57,32.467299,-86.45046,12-27,12-27
5844,205-744-0900,269 Forest Road,Hueytown,AL,35023,False,2022-12-27 04:30:59,33.45304,-86.982381,15-30,15-30
5852,205-823-1888,2304 Columbiana Rd,Vestavia Hills,AL,35216,False,2022-12-27 04:30:59,33.4314,-86.8125,15-25,15-25
5851,205-916-0070,430 Green Springs Hwy #14,Homewood,AL,USA,False,2022-12-27 04:30:59,33.463297,-86.821421,20-30,20-30
5843,205-985-4700,3659 Lorna Road Ste 163,Hoover,AL,35216,False,2022-12-27 04:30:58,33.380359,-86.799595,25-40,25-40
5831,251-476-2142,1616 Government St.,Mobile,AL,36604,False,2022-12-27 04:30:57,30.67954,-88.07714,15-25,15-25
5841,205-349-1441,350 Mcfarland Blvd,Northport,AL,35476,False,2022-12-27 04:30:58,33.237152,-87.560727,15-25,15-25
5835,256-249-4333,383 James Payton Blvd,Sylacauga,AL,35150,False,2022-12-27 04:30:58,33.176367,-86.288817,15-25,15-25
5829,251-666-5951,2396 Schillinger Rd. S. Suite B,Mobile,AL,36695,False,2022-12-27 04:30:57,30.641541,-88.225163,14-24,14-24
5853,205-841-3700,1710 Decatur Hwy,Fultondale,AL,35068,False,2022-12-27 04:30:59,33.611996,-86.797394,15-30,15-30
5840,205-345-9600,415 15th Street,Tuscaloosa,AL,35401,False,2022-12-27 04:30:58,33.198541,-87.540846,14-24,14-24
5849,205-221-9090,302 HIGHWAY 78 W,Jasper,AL,35501,False,2022-12-27 04:30:58,33.849912,-87.272476,15-25,15-25
5855,256-952-7500,1015 West Meighan Blvd Suite E,Gadsden,AL,35901,False,2022-12-27 04:30:59,34.019742,-86.015974,20-30,20-30
5837,256-593-9790,102 N Mcclesky Street,Boaz,AL,35957,False,2022-12-27 04:30:58,34.208572,-86.155899,30-40,30-40
5856,205-386-6677,1322 Main Street,Gardendale,AL,35071,False,2022-12-27 04:30:59,33.659359,-86.813205,15-30,15-30
5857,256-362-6800,709 Battle St. E.,Talladega,AL,35160,False,2022-12-27 04:30:59,33.436646,-86.089494,15-25,15-25
5838,256-505-0505,1437 Gunter Ave,Guntersville,AL,35976,False,2022-12-27 04:30:58,34.3457,-86.3039,20-30,20-30
5842,205-991-0070,4527 Valleydale Rd.,Birmingham,AL,35242,False,2022-12-27 04:30:58,33.3846,-86.736,15-25,15-25
5848,205-956-8300,1506 Montclair Road,Birmingham,AL,35210,False,2022-12-27 04:30:58,33.524271,-86.72653,20-30,20-30
5836,256-891-1010,503 N Carlisle,Albertville,AL,35950,False,2022-12-27 04:30:58,34.277772,-86.205378,20-30,20-30
5847,205-320-0220,726 23rd St. South,Birmingham,AL,35233,False,2022-12-27 04:30:58,33.507188,-86.795304,20-30,20-30
5870,256-536-4433,3319 Triana Blvd,Huntsville,AL,35805,False,2022-12-27 04:30:59,34.704,-86.6092,25-35,25-35
5867,256-586-2150,602 11th Ave Nw,Arab,AL,35016,False,2022-12-27 04:30:59,34.334926,-86.504521,20-25,20-25
5859,205-338-4780,2504 Stemley Bridge Road,Pell City,USA,35128,False,2022-12-27 04:30:59,33.55565,-86.26868,15-25,15-25
5866,256-442-1404,115 W Grand Avenue,Rainbow City,AL,35906,False,2022-12-27 04:31:28,33.955276,-86.041834,,
5865,205-703-9022,9324 Parkway East,Birmingham,AL,35215,False,2022-12-27 04:30:59,33.590621,-86.697558,20-30,20-30
5863,205-621-4300,4685 Hwy 17,Helena,AL,35080,False,2022-12-27 04:30:59,33.282117,-86.853734,15-25,15-25
5868,256-739-6010,413 3rd St Sw,Cullman,AL,35055,False,2022-12-27 04:30:59,34.1739,-86.8462,13-23,13-23
5846,205-407-8600,2451 Cross Plex Blvd.,# 117,Birmingham,,False,2022-12-27 04:30:58,33.500184,-86.871485,20-30,20-30
5869,256-259-3080,813 S Broad St,Scottsboro,AL,35768,False,2022-12-27 04:30:59,34.664625,-86.034589,20-30,20-30
5858,256-538-1171,964 Gilbert Ferry Rd.,Attalla,AL,35954,False,2022-12-27 04:30:59,33.997207,-86.093188,20-30,20-30
5872,256-882-1080,11321 S Memorial Pkwy.,Huntsville,AL,35803,False,2022-12-27 04:30:59,34.632706,-86.566471,15-25,15-25
5864,205-872-1800,12001 Highway 43 North Ste C,Northport,AL,35475,False,2022-12-27 04:30:59,33.304322,-87.600335,15-25,15-25
5860,256-435-8200,405 Pelham Road S.,Jacksonville,AL,36265,False,2022-12-27 04:30:59,33.811501,-85.761421,15-25,15-25
5876,334-955-9300,4388 Montgomery Hwy,Dothan,AL,36303,False,2022-12-27 04:31:00,31.26537,-85.4407,20-30,20-30
5854,205-663-9425,2681 US 31 S,Pelham,AL,35124,False,2022-12-27 04:30:59,33.315609,-86.799785,15-25,15-25
5883,256-273-4440,301 Green Hill Blvd,Ft. Payne,AL,35967,False,2022-12-27 04:31:00,34.469613,-85.701996,20-30,20-30
5874,256-859-3777,2205 Mastin Lake Rd Nw,Huntsville,AL,35810,False,2022-12-27 04:30:59,34.77078,-86.590533,15-25,15-25
5875,256-880-8700,7200 Bailey Cove Rd. Se,Huntsville,AL,35802,False,2022-12-27 04:31:00,34.671083,-86.539556,17-27,17-27
5877,256-766-6960,1836 Darby Drive,Florence,AL,35630,False,2022-12-27 04:30:59,34.823178,-87.655631,20-30,20-30
5871,256-539-5000,401 Andrew Jackson Way NE,Huntsville,AL,35801,False,2022-12-27 04:30:59,34.74,-86.5769,19-29,19-29
5880,256-381-4100,712 E Avalon Ave,Muscle Shoals,AL,35661,False,2022-12-27 04:31:00,34.7443,-87.6631,15-25,15-25
5873,256-830-2662,4506 University Dr NW,Huntsville,AL,35816,False,2022-12-27 04:30:59,34.7352,-86.6423,15-25,15-25
5884,205-972-1220,3135 Cahaba Heights Road,Birmingham,AL,35243,False,2022-12-27 04:31:00,33.4548,-86.7357,13-28,13-28
